danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,disc_number,name,popularity,preview_url,track_number,uri,playlist,artists_id,album_id
0.804,0.859,1,-9.521,0,0.0601,0.000458,0.882,0.0879,0.0391,120.004,0TkmImV6fSaB6aYTSSe3nX,322317,4,1,42428266,3,https://p.scdn.co/mp3-preview/d819ab4740a1ef8bf7dd9a753a0d188b9b4ad2b3?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:0TkmImV6fSaB6aYTSSe3nX,dataset,3CEff05ERJyRJMc6tanHfN,4BySUTdqizA8FkytjvHT06
0.875,0.49,1,-10.306,1,0.106,0.073,0.174,0.0956,0.262,122.983,4QbTsfZvU7K5Ir2R3uysRF,292619,4,1,LAMBORGHINI,4,https://p.scdn.co/mp3-preview/1e29431c7f862284d08acebffb872400dddd1d7f?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:4QbTsfZvU7K5Ir2R3uysRF,dataset,3CEff05ERJyRJMc6tanHfN,4BySUTdqizA8FkytjvHT06
0.753,0.663,8,-8.073,1,0.176,0.505,0.0598,0.115,0.149,90.011,5dvpipXxOIH96gcGEKR1Iu,194427,4,1,Ain't Nothing Changed,62,https://p.scdn.co/mp3-preview/c1c6426532095cd9cecde70ef747c8cdc75f61b0?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:5dvpipXxOIH96gcGEKR1Iu,dataset,4oDjh8wNW5vDHyFRrDYC4k,6wjryxtrKxzTZID9kyZUV5
0.798,0.503,7,-10.79,1,0.215,0.00852,0.0659,0.137,0.243,122.039,1WfYMTGZZNjU0kt8Jl9hM6,364852,4,1,KALASHNIKOSOVO,5,https://p.scdn.co/mp3-preview/01ea1f3b8a752e16bfa49429e2d43c20347643b9?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:1WfYMTGZZNjU0kt8Jl9hM6,dataset,3CEff05ERJyRJMc6tanHfN,4BySUTdqizA8FkytjvHT06
0.726,0.896,4,-8.74,0,0.0943,0.00025,0.869,0.114,0.117,120.998,1DsVP92ZY07zwmQIDbCitk,382278,4,1,Attraverso lo specchio - Fabrizio Mammarella Remix,13,https://p.scdn.co/mp3-preview/4ab3f8823f8a19547aed99a27173df3ff130a1c9?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:1DsVP92ZY07zwmQIDbCitk,dataset,"09LxneoTmRpuN3Jp8Ut4EX,35yIBhQpQMRl7MmYdZdGwf",2Dx2pejohytZY4trUlx2SZ
0.735,0.554,1,-9.533,1,0.188,0.0225,0.00054,0.427,0.675,117.937,1cTi2HkrcMPbyVoqzNUqwr,203625,4,1,LA POLICE,13,https://p.scdn.co/mp3-preview/02e1cb1adb85cdc963b87e261ace1b2b2a0e6120?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1cTi2HkrcMPbyVoqzNUqwr,dataset,"0WeNBS6jjzTYWe3eywkuuq,09LxneoTmRpuN3Jp8Ut4EX,4vfG2njRnPeOTEq3OpW3T6",1wwK4u12VfUgXNsXUjE2km
0.778,0.698,11,-8.683,0,0.0463,0.0146,0.894,0.109,0.251,101.998,5DN3yFxA6RNpknuD87Uqu5,457411,4,1,Masochistas,8,https://p.scdn.co/mp3-preview/1f7e27102563403dff22ef29bb48e92ab1fe6075?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:5DN3yFxA6RNpknuD87Uqu5,dataset,1k3YZ0dnxos9jQFo1daeZ0,5y0uyNK6vcWJd4QrZ30efi
0.846,0.453,7,-11.184,1,0.23,0.0279,0.228,0.352,0.327,166.005,7s8BuaPTarimcf4NhN0784,422124,4,1,Amore Cannibale,0,,1,spotify:track:7s8BuaPTarimcf4NhN0784,dataset,1k3YZ0dnxos9jQFo1daeZ0,3gzrTR776tnihcwQrFn3Xi
0.621,0.672,6,-6.662,0,0.308,0.0345,0.0,0.0899,0.514,84.995,4PEqCWLmtJ4KraG8cxSL5m,212267,4,1,D'evils,45,https://p.scdn.co/mp3-preview/8c11177054a7bf49db0e1c2c0d21a96246a3d099?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:4PEqCWLmtJ4KraG8cxSL5m,dataset,3nFkdlSjzX9mRTtwJOzDYB,3gHvsTdiiZWGxEg32lyLwk
0.772,0.755,11,-7.375,0,0.132,0.256,0.0087,0.0963,0.89,133.136,5QREkNN2kAKUsXppK9Vrcu,386213,4,1,Money,48,https://p.scdn.co/mp3-preview/45070ba0fe02d653a69245764ad2de67b2e87e77?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:5QREkNN2kAKUsXppK9Vrcu,dataset,5FWTu1MZdB5fjKif2rZldJ,2w9qrrsJaLRQuZPJeI9acc
0.796,0.658,11,-8.829,0,0.0457,0.00704,0.0927,0.0885,0.832,137.65,2ltdGDPJjtAlbZ8P2d4gv9,220293,4,1,Flag Dub,42,https://p.scdn.co/mp3-preview/5faf65845a12bdd1917321f7cd43727311787413?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:2ltdGDPJjtAlbZ8P2d4gv9,dataset,1AMMMSq3rJdZtFGnBXEkz7,5Y43jCNfvrhdC9fzfmuAOE
0.8,0.548,1,-16.243,1,0.0528,0.0326,0.0054,0.0633,0.925,134.942,5KA5o4azieJAG8O4BOTvJO,381307,4,1,Guess Who's Coming To Dinner,42,https://p.scdn.co/mp3-preview/4d88f1bb30e45beff4eb0b6a0cbb262ae4feeacc?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:5KA5o4azieJAG8O4BOTvJO,dataset,5keeQyPKYRxUCKDMECTXG3,2s3jIJbGT2CYl0jZptqrIQ
0.749,0.296,4,-17.927,1,0.356,0.0713,0.00458,0.0879,0.475,164.707,1YpH91YcUZlo2mxKJVhWM8,388227,4,1,Zungguzungguguzungguzeng,50,https://p.scdn.co/mp3-preview/a063cdcb7583418209b7e3e6324ec822e1ac1be7?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1YpH91YcUZlo2mxKJVhWM8,dataset,6yTNMMqumesCWhMJ47HB2a,5hvxysDLuDCZSH7U4j9C9N
0.604,0.458,4,-15.055,0,0.161,0.432,0.00446,0.0804,0.636,174.248,4jIO4fWetRQXS6Tw1XbhWD,328240,4,1,Fisherman,50,https://p.scdn.co/mp3-preview/42be507eedfbc1c2132116cf0b562598f625fc62?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4jIO4fWetRQXS6Tw1XbhWD,dataset,0nGxKkhmIzyu6bvuXrko1e,0FqUTYrs4FtPbav2Ry2I1M
0.813,0.236,1,-19.583,0,0.293,0.0284,0.00671,0.0977,0.523,146.564,1yDEFW9WSz1JqaoK2gJGPx,281887,4,1,Your Teeth In My Neck,43,https://p.scdn.co/mp3-preview/29ccc69e73594a46b3f8b05c4e30c3bcecb47405?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1yDEFW9WSz1JqaoK2gJGPx,dataset,1edl5fzpdS471TaQ8Bgs3w,2oQRJBqNNG0AG0IZiok4cj
0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,7nYvUtkQMx1v80S2FH2s9J,248867,4,1,Regulate,76,https://p.scdn.co/mp3-preview/5c28c97ebd651ca2bc2bbedef48bc478c468c9bb?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7nYvUtkQMx1v80S2FH2s9J,dataset,"2B4ZHz4QDWJTXPFPgO5peE,1Oa0bMld0A3u5OTYfMzp5h",2VMGv3inRLPM4GOMXf37qu
0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,4YtoipFgf4k0AfD17ZfD5X,238467,4,1,"Nuthin' But A ""G"" Thang",75,https://p.scdn.co/mp3-preview/f2a52b543998d039d8742c4739cb7c4c2e14a11a?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:4YtoipFgf4k0AfD17ZfD5X,dataset,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG",6vdFSyhPjL4dZFkgRtToXH
0.875,0.481,1,-13.337,1,0.312,0.134,0.00112,0.132,0.836,85.021,62h3HmtlAmot4A9zwKVRSq,250160,4,1,"Mama, I'm in Love Wit a Gangsta - Mix",26,https://p.scdn.co/mp3-preview/7bfced09b64662fe4ebc83b713730655bef44ad2?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:62h3HmtlAmot4A9zwKVRSq,dataset,"3y24n3XhZ96wgwRXjvS17T,0vHAWbRVMR4fNF1ABEe8D2",3AZYNdRI9wD3xaRYuqMmZB
0.583,0.383,10,-11.893,0,0.0329,0.0387,0.808,0.114,0.551,101.954,3t3bQrpAWu0RnTXaSzUiiS,253640,4,1,Moulin: La Bougie,8,https://p.scdn.co/mp3-preview/591a7bb0edd35e772adac91076af487700157454?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:3t3bQrpAWu0RnTXaSzUiiS,dataset,6n6ot5JVa8YO9z82eNbvd8,3gqzvKl6KSC4HWKOUy4Qpp
0.515,0.612,10,-10.65,0,0.0784,0.152,0.719,0.148,0.66,79.439,0FPVCaLJGtqQhzbZk65PyL,362640,4,1,Moulin: Le Saule,8,https://p.scdn.co/mp3-preview/5540ba15d10905ec2c96715a88e6df91ce38fc84?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0FPVCaLJGtqQhzbZk65PyL,dataset,6n6ot5JVa8YO9z82eNbvd8,3gqzvKl6KSC4HWKOUy4Qpp
0.544,0.464,5,-13.378,0,0.0798,0.15,0.828,0.0938,0.25,81.578,0Oj7oBqdWdS2etyZFcvC30,310107,4,1,Moulin: Tohubohu: II.,10,https://p.scdn.co/mp3-preview/f110246c7c18370806b81957e3579cc783a95e31?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:0Oj7oBqdWdS2etyZFcvC30,dataset,6n6ot5JVa8YO9z82eNbvd8,3gqzvKl6KSC4HWKOUy4Qpp
0.882,0.661,7,-5.14,1,0.0782,0.0062,0.00425,0.0585,0.689,94.009,3CA3wAOZ7U3nt96W2QKtFp,258320,4,1,Black Is the Night,49,https://p.scdn.co/mp3-preview/16750214c91e10d9efe54028af1889279975221f?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:3CA3wAOZ7U3nt96W2QKtFp,dataset,"4vwzEW1kPK1BlgSBGrRyqZ,70s4WJVviwkQ1SnqPFEppX",6TmRzFY6MyCLtXwVhkCPKB
0.679,0.374,11,-10.565,0,0.0482,0.402,2.49e-05,0.0541,0.871,80.86,1tL5a9jowsWMtn3wkFYsG9,306800,4,1,"Footsteps in the Dark, Pts. 1 & 2",62,https://p.scdn.co/mp3-preview/6ccd91e19cbacfa877c7c5b43f556f05baf9f36f?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:1tL5a9jowsWMtn3wkFYsG9,dataset,53QzNeFpzAaXYnrDBbDrIp,04nhRulMSOvcRCGRTa7I5l
0.588,0.611,11,-9.088,1,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,16dz1n3ctolQbuZPtvHVqH,139493,4,1,Love Man,59,https://p.scdn.co/mp3-preview/63831e10e1c1ff0f7300dd9dcb482cf6e93c80dd?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:16dz1n3ctolQbuZPtvHVqH,dataset,60df5JBRRPcnSpsIMxxwQm,5K3FfkoIozJuEOhiwOm5SR
0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,4pdLyulbYLCrPmDzWWeJIZ,181667,3,1,I've Been Loving You Too Long,61,https://p.scdn.co/mp3-preview/d56de1b38a8e7781401cdab9814c2a24eff0a5ad?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:4pdLyulbYLCrPmDzWWeJIZ,dataset,60df5JBRRPcnSpsIMxxwQm,68BCjMsHX4Gf11BJSkjwGz
0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889,5zQyqgNXKzhifkivumzxDS,175853,4,1,My Girl,63,https://p.scdn.co/mp3-preview/3f4e7a04ecd59da403d1bec2ee80ba8d998139b5?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:5zQyqgNXKzhifkivumzxDS,dataset,60df5JBRRPcnSpsIMxxwQm,68BCjMsHX4Gf11BJSkjwGz
0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,1aj4GXfmEYXfdVZohCpNKu,172333,4,1,Stand by Me,72,https://p.scdn.co/mp3-preview/94e1e88bd6e967752a5030b1cca3fff3beae8dce?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:1aj4GXfmEYXfdVZohCpNKu,dataset,60df5JBRRPcnSpsIMxxwQm,2BFOk5b8jjm2xmsbx7qXq3
0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,36AlMHDBFwSsD3FQOy1R81,201733,4,1,Try a Little Tenderness,66,https://p.scdn.co/mp3-preview/1518c461301b0c3224efd3d44d3f2d4b2420ad77?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:36AlMHDBFwSsD3FQOy1R81,dataset,60df5JBRRPcnSpsIMxxwQm,25uNcuL4dAoV62eKmr8Q0Y
0.667,0.508,5,-10.337,1,0.451,0.341,0.0,0.644,0.093,89.436,3I0FBDc1c1BLNtXWKVjmFg,258827,3,1,untitled 02 | 06.23.2014.,61,https://p.scdn.co/mp3-preview/db0499db62ac2ecfc8e60ae3a03b8212a95957f6?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:3I0FBDc1c1BLNtXWKVjmFg,dataset,2YZyLoL8N0Wb9xBt1NhZWg,0kL3TYRsSXnu0iJvFO3rud
0.763,0.38,6,-9.278,0,0.0907,0.809,2.78e-05,0.099,0.668,76.983,7JcafiMnlotFAowA1MYRUk,291373,4,1,Quello Che Intendevi,28,https://p.scdn.co/mp3-preview/36978bc39c7209c4aa265bd08db7de0f1b5af90f?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:7JcafiMnlotFAowA1MYRUk,dataset,7tmMPdOmFvdRvbj2aWoiRi,3Rmh8a4XhtaVz2J3sLNkTK
0.842,0.873,7,-7.323,1,0.075,0.238,1.14e-05,0.0601,0.79,126.001,7rbqd5c7Fg1CdLqQRab4YO,237308,4,1,Salirò,51,https://p.scdn.co/mp3-preview/ed4f874a18d90a1030e931d4d03ed79ff4354dd1?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7rbqd5c7Fg1CdLqQRab4YO,dataset,6q8f3fxaWqkXzkbxtKOzYF,77qrcKli1nqIVVsy2fI1yU
0.712,0.547,3,-12.14,1,0.0275,0.175,0.168,0.0582,0.963,125.924,06qT9GTvCvMR0Lz29pN9CN,235400,4,1,Gli impermeabili,49,https://p.scdn.co/mp3-preview/7ec4684dca572edcdabf06496ed2708dd975c729?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:06qT9GTvCvMR0Lz29pN9CN,dataset,7bAIYB0KGbYXlGbIjyFAcI,0LFIPXXxCjybZoE6H0tswB
0.679,0.902,11,-5.848,1,0.0628,0.183,7.38e-05,0.133,0.866,157.726,3JiiSo4yW8FYVnWNlvzEFO,240760,4,1,Amore Disperato - 2004 Remaster,54,https://p.scdn.co/mp3-preview/967f234cde7f180a47ed1c9b4909f0e49b9c5483?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3JiiSo4yW8FYVnWNlvzEFO,dataset,37x1MqNXlCtuLLYSXYX7jA,1m3Fzzi7G6BJqHbngzmJYi
0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,3Dy4REq8O09IlgiwuHQ3sk,168960,4,1,Waterloo,71,https://p.scdn.co/mp3-preview/4d657db684048dc054d23dad351b17b0205d2014?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,dataset,0LcJLqbBmaGUft1e9Mm8HV,5gSBDA6ufk8UZejT4XR7av
0.518,0.899,1,-4.148,0,0.0384,0.0383,0.903,0.106,0.912,145.04,7jay75cMfpEIyIkkvmemYr,246231,4,1,Dorothy,54,https://p.scdn.co/mp3-preview/44262bfd3000edacbb200a9c7df564da6a34c9a1?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7jay75cMfpEIyIkkvmemYr,dataset,77mJc3M7ZT5oOVM7gNdXim,03gwRG5IvkStFnjPmgjElw
0.551,0.959,6,-2.497,0,0.0463,0.0102,0.325,0.0463,0.971,92.487,7mwLlFNlWD4AOFoxPJTPwn,151722,4,1,Speed Racer,51,https://p.scdn.co/mp3-preview/7248cb2f4ed0f327958b773f50d6f254b3327e3c?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:7mwLlFNlWD4AOFoxPJTPwn,dataset,77mJc3M7ZT5oOVM7gNdXim,03gwRG5IvkStFnjPmgjElw
0.534,0.62,0,-6.775,1,0.0504,0.0124,0.000736,0.296,0.547,106.986,5wv2XK6ms7KBBVDD1cOwlx,375656,4,1,Cool with You,67,https://p.scdn.co/mp3-preview/a8c127878bbffe15d90b7bde4865e247ef9b81a4?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:5wv2XK6ms7KBBVDD1cOwlx,dataset,77mJc3M7ZT5oOVM7gNdXim,03gwRG5IvkStFnjPmgjElw
0.668,0.366,8,-10.509,0,0.0415,0.0589,0.929,0.13,0.584,143.173,14mL2VQTIe42uFmpnMdmVV,293817,4,1,Eastwood Dub,31,https://p.scdn.co/mp3-preview/ec4f3a65d308cd3e7a3c282cf2c24197f5f5de19?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:14mL2VQTIe42uFmpnMdmVV,dataset,1AMMMSq3rJdZtFGnBXEkz7,3D9h2KEpQTOSkmBW9HfzL7
0.875,0.522,7,-8.502,1,0.131,0.0503,0.000661,0.0623,0.817,143.216,13vbE21bpJBQnTL82nhaJ4,301667,4,1,Oh What A Feeling,37,https://p.scdn.co/mp3-preview/22317f40604812cec0f2afd7b9dcf9fa6fb42229?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:13vbE21bpJBQnTL82nhaJ4,dataset,2ffhJMXvdEJFZISX76ccQL,1QSFE4FIp4c1fbPAZWzlha
0.858,0.381,6,-10.092,0,0.359,0.0356,0.0,0.255,0.763,130.094,1w7aWiib4kZ7vF34RHVPhE,189236,4,1,One Spliff A Day,29,https://p.scdn.co/mp3-preview/5e7e0420cd94db3bc94287a2e6caa8ecb811f866?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1w7aWiib4kZ7vF34RHVPhE,dataset,02QS4GibrL7zDnqe4OWWeu,42Z8YPMCJP83v0gojP2ezn
