acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.136,Thumbs,7Dab5Lu2RVndW3c5W0xA1l,Busdriver,43SXnO2N4X024u3l9MfvXD AND 0J6PhnVD21GSFoJ9HoadLH AND 3jK9MiCrA42lLAdMGUZpwa,0.618,1,315565,0.67,78HAgo3mrVdg9sI9GVKfs5,0.000116,4,0.169,-8.034,0,Worlds to Run,The Sound of Everything,49,https://p.scdn.co/mp3-preview/4e8f3a48845405bce5e2ecda8808e84aae968a2f?cid=774b29d4f13844c495f206cafdad9c86,0.15,143.059,4,6,spotify:track:78HAgo3mrVdg9sI9GVKfs5,0.214
0.000222,DOOR TO HELL / SLOW DIVE,30GjvPop8jbBLI3NcnZm3v,Tineidae,6FCqoR70dTgXBYkzwKBmfx,0.558,1,237388,0.86,42jswrLetOMbG4CcGQeKpf,0.0157,5,0.142,-5.922,1,DOOR TO HELL,The Sound of Everything,33,https://p.scdn.co/mp3-preview/82899a618b9995da2a1763274145bc52d84547b6?cid=774b29d4f13844c495f206cafdad9c86,0.0409,110.005,4,1,spotify:track:42jswrLetOMbG4CcGQeKpf,0.0658
0.984,Rain Shadow,3qAaQWNHz3Iu23xk7xeaua,Golden Retriever,726Y8qhG13nXVntQ85dQ4c AND 5lRVe4YjX70hurTNtjek0f,0.135,1,363727,0.221,6sUJrQSilFBRBFKlmq0Gnf,0.932,5,0.0856,-14.343,1,Lupine,The Sound of Everything,15,https://p.scdn.co/mp3-preview/532bc9a592483cd5fe9550840eb3017b727cbb8c?cid=774b29d4f13844c495f206cafdad9c86,0.035,65.228,4,2,spotify:track:6sUJrQSilFBRBFKlmq0Gnf,0.0347
0.417,Accordéons de France,3NgdAeFdTGYEsFqzqiI10O,Karine Fontaine,5ge9YDw6vooNaGcXGKTaPn,0.539,1,158307,0.888,00iwom2ONo0LvxvRkeXQdD,0.0169,9,0.0822,-2.614,1,Rue Championnet,The Sound of Everything,27,https://p.scdn.co/mp3-preview/e916382d690a77ac905dbdef068f7b8238af9210?cid=774b29d4f13844c495f206cafdad9c86,0.0578,187.702,3,2,spotify:track:00iwom2ONo0LvxvRkeXQdD,0.822
0.884,Passion Gitane,3dQ85ldFwfDtl2WNdaED1l,Daniel Colin,2ou5vHf8Vp1ru210N1fi5F,0.538,1,211267,0.355,7lO7qbUIy6E1FNJxkh1ft2,0.564,2,0.0862,-10.649,0,Les yeux noirs,The Sound of Everything,40,https://p.scdn.co/mp3-preview/5026e9ddc3e928bbd7dc32558f0bc6ee15fe4c26?cid=774b29d4f13844c495f206cafdad9c86,0.0689,201.017,4,1,spotify:track:7lO7qbUIy6E1FNJxkh1ft2,0.6
0.0681,Amnesia,3qcIddqx4v69RvwyY5hfSH,Mr. Fingers,0dRiUTGvNV17AMIULRYsvn,0.767,1,430576,0.686,6AvtRMA6AzFNYZ3qEMYpch,0.91,7,0.111,-10.476,1,Mystery Of Love,The Sound of Everything,48,https://p.scdn.co/mp3-preview/ffb3904abc64039fe88ba567b4847a7f616e5e29?cid=774b29d4f13844c495f206cafdad9c86,0.0461,114.07,4,11,spotify:track:6AvtRMA6AzFNYZ3qEMYpch,0.565
0.387,Swurlk EP,28hMJ7aimprzfRpgvE4yML,EOD,5Xne33FZ09XOBOG2Kg1Ser,0.66,1,321112,0.736,6rFCSylpc7uX3lGDLVdtP3,0.885,0,0.119,-7.768,0,Swurlk (snarlfingercroak mix),The Sound of Everything,22,https://p.scdn.co/mp3-preview/4c39dc3efec416c4c0b64ea72b0bca9446e492b3?cid=774b29d4f13844c495f206cafdad9c86,0.0355,139.998,4,1,spotify:track:6rFCSylpc7uX3lGDLVdtP3,0.365
0.126,The People Tree,3OPuEGeKNwmxTfvOQJUh0Y,Mother Earth,1v98YOkqO8vCNF8t2xUWiw,0.311,1,265760,0.582,09athuEe5kQfC7bV63jmGa,0.00542,7,0.12,-10.894,0,Apple Green,The Sound of Everything,38,https://p.scdn.co/mp3-preview/e37807c7bcc0f956da288ab5386cf6b51314d5a2?cid=774b29d4f13844c495f206cafdad9c86,0.0651,184.679,4,9,spotify:track:09athuEe5kQfC7bV63jmGa,0.578
0.354,I Had Too Much To Dream (Last Night),1k3ldWSHD1BwUVHGiFMhyw,The Electric Prunes,1kkpNi8Ii5MhBMxmUhN5g9,0.341,1,178144,0.714,5YgCmkSdGukXqK3fJlX4pQ,0.0,2,0.31,-7.998,0,I Had Too Much to Dream (Last Night),The Sound of Everything,46,https://p.scdn.co/mp3-preview/f60e58a277ff58c4dcffabc41e2b64e79fc78657?cid=774b29d4f13844c495f206cafdad9c86,0.0404,147.604,4,1,spotify:track:5YgCmkSdGukXqK3fJlX4pQ,0.412
0.000488,Nothingness EP,0y9Iy1zjNgfIMJLyLs1QPI,Alignment,4eFbq5PZgW7YbtA65PP4wS,0.717,1,318452,0.955,09OONn3fkGVUCPjPTG7Xyp,0.84,11,0.0599,-9.309,1,Nothingness,The Sound of Everything,50,https://p.scdn.co/mp3-preview/8481b548e8af65e8108c38d6ef3f9b65476019fe?cid=774b29d4f13844c495f206cafdad9c86,0.0527,139.995,4,1,spotify:track:09OONn3fkGVUCPjPTG7Xyp,0.651
0.00685,Release,7cCEYw9Tlg5f1hbW0zcCvr,Emmanuel Top,5y8522WHbYqJVt1jSwNSfA,0.663,1,320836,0.755,2haFMwFbUyAWBZB5MaESPC,0.947,10,0.0844,-8.236,0,Acid Phase,The Sound of Everything,36,https://p.scdn.co/mp3-preview/2bb8fe2e2ad9eeef3295d2fef83b5bfad780b5cb?cid=774b29d4f13844c495f206cafdad9c86,0.0595,134.865,4,6,spotify:track:2haFMwFbUyAWBZB5MaESPC,0.208
0.412,Bass pirate : épave 1.0,74DlhPDpFeu7evkY9xJBlM,Protokseed,6QkYkBjMueh3mAI1uxj9VR,0.709,1,254364,0.669,5FEdj9bQyPnhDn8rSnsTX9,0.809,5,0.136,-12.63,1,La tekno c'est de la musique,The Sound of Everything,43,https://p.scdn.co/mp3-preview/528e098b878097c60798950245a1e245a24ed293?cid=774b29d4f13844c495f206cafdad9c86,0.0835,165.009,4,9,spotify:track:5FEdj9bQyPnhDn8rSnsTX9,0.176
0.774,Les couleurs de la nuit,3WI6GKGrPh768TVUeqsvYC,François Bayle,6b8rrNcSgsJwZEtVroBoLb,0.17,1,460587,0.972,2UtEAqgTa756wA6t417dLv,0.903,3,0.931,-9.938,0,Animé,The Sound of Everything,9,https://p.scdn.co/mp3-preview/343fff69365eae6631e4218f41685423fe189bcc?cid=774b29d4f13844c495f206cafdad9c86,0.156,87.502,3,1,spotify:track:2UtEAqgTa756wA6t417dLv,0.0336
0.456,Mojo Hand,0X0Z6M1sQQpSRs9UbqpJEo,Lightnin' Hopkins,6EZzVXM2uDRPmnHWq9yPDE,0.596,1,179733,0.545,41s9iG3fTuu32yBnmDLCcZ,5.53e-05,11,0.329,-8.913,0,Mojo Hand,The Sound of Everything,45,https://p.scdn.co/mp3-preview/aba72660deee65a74795b15ff9fbbc0f0b603327?cid=774b29d4f13844c495f206cafdad9c86,0.064,146.953,4,1,spotify:track:41s9iG3fTuu32yBnmDLCcZ,0.718
0.749,Solo,3dS1DCljr8LjIweYoUhbgB,Dan Berk,2kfmnXYxa9yh0RkUBPjSwZ,0.489,1,198713,0.314,4ptDJbJl35d7gQfeNteBwp,0.0,7,0.113,-9.245,0,Solo,The Sound of Everything,55,https://p.scdn.co/mp3-preview/0d44569d939aa71c8bfe8821948a5bd64f0d581a?cid=774b29d4f13844c495f206cafdad9c86,0.0331,124.234,4,1,spotify:track:4ptDJbJl35d7gQfeNteBwp,0.607
0.202,In the Air Tonight,0mMVI4fZtT6ouhXa4DapFS,Casper Esmann,6HAdDbfnR8PXoiGqU5cJeD,0.535,1,171000,0.429,7BwTs9V1uLpcXjcMlInZyx,0.814,5,0.168,-11.781,1,In the Air Tonight,The Sound of Everything,40,https://p.scdn.co/mp3-preview/dc8e2067461e58fdd754953ba660b1e1c2a67c01?cid=774b29d4f13844c495f206cafdad9c86,0.034,95.727,4,1,spotify:track:7BwTs9V1uLpcXjcMlInZyx,0.161
0.112,Nangangamba,4kHntHygZZcKMRXGE2k1Fw,Zack Tabudlo,67IN4cLJ7798gUapyZlmac,0.62,1,210355,0.547,1dcNEEtODRVZEevQ20Cgmy,0.0,1,0.19,-6.772,1,Nangangamba,The Sound of Everything,50,https://p.scdn.co/mp3-preview/0300fb42072d642ad9b25577cca205ffc2dd32cd?cid=774b29d4f13844c495f206cafdad9c86,0.0248,98.032,4,1,spotify:track:1dcNEEtODRVZEevQ20Cgmy,0.208
0.724,A Face Like Mine,5swCwkecIl1ZafeyxJYbYk,Peter Bradley Adams,0CdbG1eHVjqjkQsGoH2u1V,0.643,1,200800,0.436,53iFMaNUXn6Oj8hUIKSO5a,0.459,1,0.11,-12.245,1,My Arms Were Always Around You,The Sound of Everything,52,https://p.scdn.co/mp3-preview/708b5cb22f13788307f8e72d869285d44290cf03?cid=774b29d4f13844c495f206cafdad9c86,0.0273,91.485,4,2,spotify:track:53iFMaNUXn6Oj8hUIKSO5a,0.422
0.327,Songs From Under The Sink,1Adkukn6Z9MjyI1bw53nh9,Mischief Brew,73U1Zb71I5JwgC1qVqZ8NO,0.456,1,140680,0.54,0SQmgir2AkvVKa3snPcn2z,0.0,2,0.17,-4.593,1,"Coffee, God, And Cigarettes",The Sound of Everything,44,https://p.scdn.co/mp3-preview/951d795b4d63fd22de7760f4e937eea2272cb77c?cid=774b29d4f13844c495f206cafdad9c86,0.0433,149.746,4,9,spotify:track:0SQmgir2AkvVKa3snPcn2z,0.77
0.0177,Let Me Know When You Give Up,56gSBIw545eJ3xszN9x6lT,Joey Cape,47LEGQCc9FShxKmbod8u7e,0.54,1,235893,0.825,47RpAT4yHoVQTC317zACch,0.0,10,0.0877,-7.565,0,I Know How to Run,The Sound of Everything,29,https://p.scdn.co/mp3-preview/54f2e416033e1d7f3d4ab3b68e416029b69e8ec3?cid=774b29d4f13844c495f206cafdad9c86,0.0236,91.029,4,2,spotify:track:47RpAT4yHoVQTC317zACch,0.687
7.78e-06,Poor and Infamous,08quDHgIgzN1sbHUhHsWfI,Scumbag Millionaire,2OT0ERzAikorOYSIrRDjzA,0.305,1,205987,0.898,5F7gYvXfsmz6s98YOeZCvP,7.61e-06,6,0.349,-3.507,0,Inferno,The Sound of Everything,13,https://p.scdn.co/mp3-preview/40e76ff99a4b14a49c35aeedabddce544dcd0f25?cid=774b29d4f13844c495f206cafdad9c86,0.0537,126.909,4,2,spotify:track:5F7gYvXfsmz6s98YOeZCvP,0.448
0.0978,太陽系デスコ (ACTORS ver.),15FM0OYy3K6vj8gdttFuui,Hinata Mitsutsuka,6sN4xm5qw7NnXhZdbxX4eM,0.607,1,202765,0.967,1hOIhOZrPA1ymNeoeXkgtC,8.84e-05,0,0.341,-3.451,1,太陽系デスコ - ACTORS ver.,The Sound of Everything,15,https://p.scdn.co/mp3-preview/0769f5efffef3f381e6d2d0e75427663549fae29?cid=774b29d4f13844c495f206cafdad9c86,0.171,150.0,4,1,spotify:track:1hOIhOZrPA1ymNeoeXkgtC,0.558
0.00369,Black Fella/Whitefella (triple j Like A Version),50BNI0eRJKERuS3zc9Ghes,Bad//Dreems,54f24706ua34STMhWSzPV7 AND 3wgUGwReUoTsnLAC0ColFJ AND 4kHa8HWr9uOMPa6nIELrTJ AND 0OKjEr4iSUvgGSebJakjNF,0.499,1,265804,0.736,71TuFmpcMiQSrAbt94Zlrk,0.000124,5,0.108,-7.967,1,Black Fella/Whitefella - triple j Like A Version,The Sound of Everything,36,https://p.scdn.co/mp3-preview/9164723c72a9474cb6dff49bd7ee7c9479379046?cid=774b29d4f13844c495f206cafdad9c86,0.0377,149.577,4,1,spotify:track:71TuFmpcMiQSrAbt94Zlrk,0.893
0.544,Tudo a Ver Com Ele,30UxGPbbZgTh6Uyk6Ubdcn,Central 3,72Q3HybMPVhG3c9N4A7kTL,0.528,1,385063,0.64,726jL4DA03vptKr05so4Zu,0.0,7,0.131,-3.238,1,Tudo a Ver Com Ele,The Sound of Everything,54,https://p.scdn.co/mp3-preview/e0aa691099cc062a4d19a2684fc4228684b49bb3?cid=774b29d4f13844c495f206cafdad9c86,0.0296,136.984,4,1,spotify:track:726jL4DA03vptKr05so4Zu,0.174
0.00454,David Otero,2nZFc93mkAB9tTuYlCaXaU,David Otero,30FU2yuy1nwsUfaAkVXZ1F,0.433,1,318225,0.65,2O7Rz6g4BRjbWUQ2nIOITc,0.000113,6,0.0929,-8.79,0,Aqui Desciende,The Sound of Everything,21,https://p.scdn.co/mp3-preview/cc1acfbbb29eae3b4562e104eca9273ba609b416?cid=774b29d4f13844c495f206cafdad9c86,0.0399,149.841,4,1,spotify:track:2O7Rz6g4BRjbWUQ2nIOITc,0.176
0.877,21 Golden Hits,3IgsTSki1SgUmiD9xyxTI1,Paul Anka,7ceUfdWq2t5nbatS6ollHh,0.58,1,154827,0.44,7jYo1uYSMzQS0nlN6bRAKM,0.0014,7,0.0797,-8.283,1,Put Your Head on My Shoulder,The Sound of Everything,29,https://p.scdn.co/mp3-preview/0ddd18d0c3ffab89bf0592f6e2fd321ac8e87591?cid=774b29d4f13844c495f206cafdad9c86,0.0305,115.59,3,2,spotify:track:7jYo1uYSMzQS0nlN6bRAKM,0.574
0.588,Adoración,1Nre4vkdfpwb60KtVcgW8v,Junior Kelly Marchena,0AfL7oHkj5AWNbYAibEOgY,0.512,1,282957,0.6,3HAJwYdoaVDDx5WMwbVLrp,0.0,4,0.219,-3.5,1,Nadie Pudo Hacer,The Sound of Everything,33,https://p.scdn.co/mp3-preview/6cc2958b3a30110d7e9932e14ac9bdc85e806168?cid=774b29d4f13844c495f206cafdad9c86,0.0324,119.921,4,3,spotify:track:3HAJwYdoaVDDx5WMwbVLrp,0.498
0.0152,Gole Nazam,36sVan2WNXY3kpx09VuV7M,Valy,7yENsqwl7tKB64kybFln1p,0.511,1,291576,0.901,7778UZXfaLy8f18KpKS8pP,0.0141,10,0.0477,-3.868,0,Gole Nazam,The Sound of Everything,35,https://p.scdn.co/mp3-preview/5251d1e50ec811356aeb2375702987153866f3e8?cid=774b29d4f13844c495f206cafdad9c86,0.0694,119.955,4,1,spotify:track:7778UZXfaLy8f18KpKS8pP,0.7
0.924,Album Seven,4RVxiQLQHNV1C5zDF9T7lo,Ahmad Zahir,7CLiUunU7RG85NX7bhjvw7,0.226,1,226586,0.603,74Z5M88wMcswBHSsbl1o36,0.000131,9,0.186,-8.683,0,Sultan Qalbam Tu Asti,The Sound of Everything,31,https://p.scdn.co/mp3-preview/07e118de6bea45322e51a483bf5a5261b050342e?cid=774b29d4f13844c495f206cafdad9c86,0.0337,159.37,3,2,spotify:track:74Z5M88wMcswBHSsbl1o36,0.706
0.00419,Nihiloxica,4lXmMKtz6h5efr6Jg1VRl9,Nihiloxica,5jh8Bu4TjUGzixND0q0mGL,0.68,1,385174,0.547,17KUM0xYMh0iq5C1TQN3xL,0.891,7,0.062,-12.653,1,Endongo,The Sound of Everything,31,https://p.scdn.co/mp3-preview/d46bed57c88dcbfb4fd79b50218f33e4d34fb0c9?cid=774b29d4f13844c495f206cafdad9c86,0.0568,120.036,4,3,spotify:track:17KUM0xYMh0iq5C1TQN3xL,0.578
0.965,Peel,56le7IdNe67vArpXDjqUOj,KMRU,5blZUSGq0z7HhuSldSXV3a,0.13,1,330000,0.17,630GnYjh9pMw7iO9KrCQIG,0.942,0,0.0733,-25.277,1,Well,The Sound of Everything,27,https://p.scdn.co/mp3-preview/a1859fa4ba2b171fd7529815af99359c7abe6a01?cid=774b29d4f13844c495f206cafdad9c86,0.0477,73.15,1,2,spotify:track:630GnYjh9pMw7iO9KrCQIG,0.0472
0.0746,Lord Lombo & friends,043LQAcfoVZts1SeqvIYR4,LORD LOMBO,7LYWtUyWFb2GIE5sjigMvX AND 5UZlvWGHq0ALdC2dj7Ha67,0.531,1,343172,0.649,3gUFmAZZoGrtIDeJJidfq4,0.0,1,0.107,-7.282,1,Tant que tu donnes un chant,The Sound of Everything,34,https://p.scdn.co/mp3-preview/fb04a89e85c6f39b9d5aa02751f3d6af398b30c5?cid=774b29d4f13844c495f206cafdad9c86,0.0386,124.04,4,1,spotify:track:3gUFmAZZoGrtIDeJJidfq4,0.344
0.000968,Suffocate,2HCpk2swmsGGzfcPjNMbWA,Treehouse Burning,7G2Q4q3OrvVE0nNrrBc6Z1,0.548,1,153924,0.997,1bpssejagaGJTw9xq0mOWF,7.49e-06,1,0.34,-2.713,0,Suffocate,The Sound of Everything,31,https://p.scdn.co/mp3-preview/c90bc1b02a3e0ccda64a7b6901cddddd432c5786?cid=774b29d4f13844c495f206cafdad9c86,0.198,113.318,3,1,spotify:track:1bpssejagaGJTw9xq0mOWF,0.164
0.824,Wassolon,6IEnjmrtA3CVwhVurzbJiM,Mamady Keïta,67pcdq3AqjAw3jNWD9QRed,0.564,1,340493,0.687,2bX0AA7ScWgAk9Loi4lXqP,0.0683,2,0.0686,-13.741,1,Djole,The Sound of Everything,23,https://p.scdn.co/mp3-preview/0b1cec7cb79fea4e6243843e49b9fbd93e67dd6e?cid=774b29d4f13844c495f206cafdad9c86,0.0423,142.407,4,6,spotify:track:2bX0AA7ScWgAk9Loi4lXqP,0.768
0.274,L'Africain,3uPdbl5It4snYAz6JHDTIX,Tiken Jah Fakoly,3RhKSqhIE9U22yFEobw68e,0.788,1,233027,0.588,1K3LOinFiIOTmFNmX3XJ3Y,3.03e-06,6,0.402,-8.178,0,Africain à Paris,The Sound of Everything,51,https://p.scdn.co/mp3-preview/fb5e4d8aff1159875ff62427ca53d7ee875bf2f3?cid=774b29d4f13844c495f206cafdad9c86,0.0441,96.064,4,4,spotify:track:1K3LOinFiIOTmFNmX3XJ3Y,0.865
0.799,Wie's Bang,5pmX2N8DT69U8hCEfBERp2,Van Coke Kartel,256RIQ6zTG7LTrRlAxB5xw,0.636,1,296680,0.363,4shIYnY3P1FAJZxldDI9JD,3.95e-06,9,0.111,-8.902,1,Tot Die Son Uitkom,The Sound of Everything,28,https://p.scdn.co/mp3-preview/c436b1d6a6c201644dd866b100485c78730d8ec2?cid=774b29d4f13844c495f206cafdad9c86,0.0283,120.079,4,6,spotify:track:4shIYnY3P1FAJZxldDI9JD,0.14
0.994,Citizen,6CynnUMIeho0HuHG8EFDKE,William Grant Still,0KkJoXozXmbRdmpy7zCmYA AND 7wJT2nMGzUmQQLSIHbDaXU,0.46,1,293520,0.00618,1XJMRdFSgkrmw2cXLJOD0b,0.89,6,0.0896,-28.121,1,"3 Visions: No. 2, Summerland",The Sound of Everything,50,https://p.scdn.co/mp3-preview/13383b7efe32366e18f618af89f666ee56670b44?cid=774b29d4f13844c495f206cafdad9c86,0.0481,67.12,3,2,spotify:track:1XJMRdFSgkrmw2cXLJOD0b,0.086
0.413,Afrikaanse Duette,1qqRbHIhvaIoL3qOmTPFYT,Robbie Wessels,05RbDB13aoIZwFzHqe8ehO AND 0vevzNDJEuDySBGxIPWcHZ,0.59,1,230747,0.689,2wTs4WpSbm2EIFMjZA1T3L,0.0,2,0.0856,-7.277,1,Die Sluise Van Die Hemel,The Sound of Everything,40,https://p.scdn.co/mp3-preview/1f7e7e2c47f4c85755409f5e75355e7946730bdf?cid=774b29d4f13844c495f206cafdad9c86,0.0306,155.909,4,11,spotify:track:2wTs4WpSbm2EIFMjZA1T3L,0.61
0.535,Op Aanvraag,2mowdlZvetEcYyXGosX6EM,Sias Reinecke,7pLI3wDSdqIrT4t5R4lHg7,0.398,1,222267,0.546,1U2ItjDIfCnpyvPseZ4oPh,0.000293,7,0.108,-11.104,1,Sproeitjies,The Sound of Everything,13,https://p.scdn.co/mp3-preview/edd2085cbe576dd36d9c6070215693a4af32964e?cid=774b29d4f13844c495f206cafdad9c86,0.0403,124.17,4,10,spotify:track:1U2ItjDIfCnpyvPseZ4oPh,0.366
0.000289,Mighty Men Karoo - Lewendige Aanbidding,4dlFovybbCjnDwXO0zjIvD,Retief Burger,38SqGSrjDDkrsjicMn5vLl,0.512,1,193987,0.973,01nx155UluDtGiSvSg2hLm,1.36e-06,2,0.694,-5.818,1,Loof Hom Met Die Tromme / Die Liefde Van Jesus,The Sound of Everything,16,https://p.scdn.co/mp3-preview/20da2a6d9894dc3fd06d52a5ecb3b18044349176?cid=774b29d4f13844c495f206cafdad9c86,0.0361,122.011,4,3,spotify:track:01nx155UluDtGiSvSg2hLm,0.528
0.303,Carpe Diem,6fG2eFCgUmytQWL6umtsCh,Olamide,4ovtyvs7j1jSmwhkBGHqSr AND 5yOvAmpIR7hVxiS6Ls5DPO,0.93,1,171765,0.535,5DS9LiyEdw2zY8bM6kjjgM,0.0201,7,0.146,-8.755,0,Infinity (feat. Omah Lay),The Sound of Everything,64,https://p.scdn.co/mp3-preview/bd875491c20ecbd52745df82c8567224f3c1a2b7?cid=774b29d4f13844c495f206cafdad9c86,0.111,102.017,4,3,spotify:track:5DS9LiyEdw2zY8bM6kjjgM,0.518
0.096,Aura,60qadrHOmLoafmRjgRw3BS,Lemon & Herb,0YbodxZ8dsnWW002EWS51w AND 4dHGNdVhBxCJUyMk9dR727,0.73,1,288880,0.398,5aFD0QPy4BQqUq39l0o5HD,0.0458,11,0.0933,-13.638,0,Forget You,The Sound of Everything,50,https://p.scdn.co/mp3-preview/11f542b9e45faaca1b328777cde2f81df49179ee?cid=774b29d4f13844c495f206cafdad9c86,0.0465,121.944,4,2,spotify:track:5aFD0QPy4BQqUq39l0o5HD,0.419
0.324,Forge Your Own Chains: Heavy Psychedelic Ballads And Dirges 1968-1974,1TQtU1pMPnhKv3Nz23TGMI,Ofege,05LK9pT8ScfWNT0UbDsyqe,0.52,1,260880,0.824,2pm72A1aBHKwqr05xaDW8h,4.76e-06,2,0.147,-4.286,1,It's Not Easy,The Sound of Everything,47,https://p.scdn.co/mp3-preview/7b784d8b27c53f4e54260fdd032acaa117bf5db5?cid=774b29d4f13844c495f206cafdad9c86,0.0462,79.39,4,12,spotify:track:2pm72A1aBHKwqr05xaDW8h,0.517
0.442,For Broken Ears,2sU8ByeYc5BOBFNDr58CGV,Tems,687cZJR45JO7jhk1LHIbgq,0.562,1,247579,0.463,2mzM4Y0Rnx2BDZqRnhQ5Q6,0.000145,6,0.157,-7.478,1,Free Mind,The Sound of Everything,56,https://p.scdn.co/mp3-preview/6985e46a93d7b80d0586c38d37a897bd8a8070ba?cid=774b29d4f13844c495f206cafdad9c86,0.0787,125.15,5,3,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,0.416
0.801,Empini,1y0HOBgUhlZBDKULhePANq,Kelly Khumalo,2MhYuOM0iHfOwQ0HeLa0no,0.581,1,258054,0.781,4sZgCbDhoHocPQhfmLPq0v,0.00172,9,0.108,-7.097,1,Empini - Edit,The Sound of Everything,43,https://p.scdn.co/mp3-preview/2d6fc9b1d1b9270a2f01ecd0b47cb4450f45ceec?cid=774b29d4f13844c495f206cafdad9c86,0.0542,185.959,4,2,spotify:track:4sZgCbDhoHocPQhfmLPq0v,0.621
0.532,Raices Africanas,65KgMbGfcakG3eXgno8M5C,Grupo Afrocuba,3z9LLTTUmDnmUnvSPdsLoU,0.519,1,300333,0.555,3ZtF4BYLV7C9mdqtYNk1VZ,0.0,10,0.109,-11.441,1,Caridad (BataRumba),The Sound of Everything,17,https://p.scdn.co/mp3-preview/fd12458c21065790b15b5cd75a9e6c782f6b4fec?cid=774b29d4f13844c495f206cafdad9c86,0.0923,130.57,4,1,spotify:track:3ZtF4BYLV7C9mdqtYNk1VZ,0.899
0.0174,Ene Nyame (Henrik Schwarz Blend),1dq9zwuISlKc0iP8RVg62v,Ebo Taylor,2gR0iQTVBPHDKiNn1Kq8HI AND 6bDPzH0ZXkaMcXYlcQ2yoy AND 1ooAqaFu4Ac3BO2HpL4V2R,0.761,1,563867,0.626,797j1JpCJrMKKy4DH2FO2u,0.629,5,0.0879,-12.635,1,Eye Nyam Nam'A'Mensuro - Henrik Schwarz Blend,The Sound of Everything,50,https://p.scdn.co/mp3-preview/f2d2555964e8a0379f6485ef090b228f567668de?cid=774b29d4f13844c495f206cafdad9c86,0.0421,124.027,4,1,spotify:track:797j1JpCJrMKKy4DH2FO2u,0.712
0.0595,Nova Tunes 3.1,7xR4AmFFMLxwd2IbTFS1N4,Tony Allen,6JpZEemWmunccsrHXFUOgi AND 0O98jlCaPzvsoei6U5jfEL,0.677,1,243787,0.916,4g9S156LnfEe0tw47XgTyF,0.0334,10,0.286,-5.533,1,Go Back (feat. Damon Albarn),The Sound of Everything,31,https://p.scdn.co/mp3-preview/b8153abad02437516055916a9dd8c24b30bd5178?cid=774b29d4f13844c495f206cafdad9c86,0.0702,89.978,4,2,spotify:track:4g9S156LnfEe0tw47XgTyF,0.905
0.12,Alumiô (Cai na Terra),0SoNiwlWR19FT6801hpIUd,Bixiga 70,6rUeHFntOV8tgpoUJvEthU AND 0mqrSBamArf14pPZE2Q9kW,0.542,1,273659,0.566,4HAgKaVCvRqcIFiMXPH778,0.000765,1,0.362,-7.084,1,Alumiô (Cai na Terra),The Sound of Everything,44,https://p.scdn.co/mp3-preview/ccab7b25ddbdb35034b22055e796b07fe0e2ab91?cid=774b29d4f13844c495f206cafdad9c86,0.0295,143.98,4,1,spotify:track:4HAgKaVCvRqcIFiMXPH778,0.666
0.0041,Keleketla!,0sqETr5mwDf494FaWzjnGD,Keleketla!,7jIuM7cuEe0bBfoNhISVXU AND 5wnhqlZzXIq8aO9awQO2ND AND 6JpZEemWmunccsrHXFUOgi AND 6U6mRi1Ggv5x8ZMMVkpyUm AND 2kJc29uqdxbvvH670LozXy AND 1E99VOe0iWh1CMVBJ17sf6 AND 3UZ496XnQSGebDZ8jQqtIJ AND 6HdadX6rv2g0EWghE5KkPj AND 5D1w6T6H7pnRDQZIrhwlxo AND 2HHFbP3OFh0bOgdnMYfqsc AND 6HbtkYhKlvY9R1m2PkW6YS AND 2KGF6IKZfVGCKfyqcNVGfh,0.653,2,220000,0.872,1xx5n38r2qNpNIBz1j6Ncu,0.32,4,0.341,-7.202,0,International Love Affair - Edit,The Sound of Everything,34,https://p.scdn.co/mp3-preview/7e08bdd7cf691d2193000fe7a8392cd97e82261f?cid=774b29d4f13844c495f206cafdad9c86,0.0386,124.994,4,2,spotify:track:1xx5n38r2qNpNIBz1j6Ncu,0.611
0.408,A Seat at the Table,3Yko2SxDk4hc6fncIBQlcM,Solange,2auiVi8sUZo17dLy1HwrTU,0.719,1,250973,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6,0.235,-5.972,1,Cranes in the Sky,The Sound of Everything,65,https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=774b29d4f13844c495f206cafdad9c86,0.045,96.988,4,4,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.465
0.386,Not Falling,5p2jLgjLFhA94b7UT4hWLB,Anelis Assumpção,18XQILNxVCcvcU1VhwNJJv,0.683,1,236910,0.511,0VI3LphFvcoYo0gPVXIlmG,0.796,9,0.199,-10.681,1,Not Falling,The Sound of Everything,45,https://p.scdn.co/mp3-preview/7cfa52f386ca44512e69d0a35f431c15a7914c00?cid=774b29d4f13844c495f206cafdad9c86,0.0478,154.022,4,1,spotify:track:0VI3LphFvcoYo0gPVXIlmG,0.577
